cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
173,0.00011996412501404342,2,7.994000692813394e-05,2,0,0,0,0.6666438198651927,2,0.0
174,0.0004722397302140122,48,0.0004396700381047367,55,0,0,0,0.9310460458312102,84,0.0
175,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
176,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
177,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
178,5.712577381621115e-06,1,3.8066669965778065e-06,1,0,0,0,0.672105804376964,2,0.0
179,3.8083849210807435e-06,1,5.710000494866709e-06,1,0,0,0,1.4865476692249984,2,0.0
180,0.0002037485932778198,3,0.0001237166773887787,2,0,0,0,0.607395299608628,3,0.0
181,0.0004379642659242855,20,0.00038637670015264735,18,0,0,0,0.8822374482821785,25,0.0
182,0.00011805993255350305,2,0.00010087667540931187,2,0,0,0,0.8545762783301305,2,0.0
183,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
184,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
185,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
186,0.00013138927977728566,6,0.00014465334586995663,8,0,0,0,1.1008756464035503,12,0.0
187,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
188,0.00011425154763242231,3,0.00014275001237166774,2,0,0,0,1.2492180064834137,4,0.0
189,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,2,0.0
190,0.0001751857063697142,7,0.0001789133488391569,7,0,0,0,1.0212660949180894,7,0.0
191,2.094611706594409e-05,4,5.710000494866709e-06,1,0,0,0,0.27606044747647057,4,0.0
192,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
193,0.00010473058532972044,2,8.184334042642283e-05,1,0,0,0,0.7816739758600885,2,0.0
194,0.00010473058532972044,2,8.374667392471174e-05,1,0,0,0,0.7998302562271437,2,0.0
195,0.00012567670239566452,3,9.707000841273407e-05,2,0,0,0,0.772559675694626,3,0.0
196,9.520962302701859e-06,2,1.142000098973342e-05,3,0,0,0,1.1973855241588727,4,0.0
197,7.616769842161487e-06,2,1.3323334488022323e-05,3,0,0,0,1.739501729685178,5,0.0
198,0.0008473656449404654,101,0.0016825468124873903,113,0,0,0,1.9855044538184161,187,0.0
199,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
200,0.00010282639286918007,2,8.755334092128955e-05,2,0,0,0,0.85161189931816,3,0.0
201,0.00010473058532972044,2,5.3293337952089286e-05,1,0,0,0,0.5093297703542612,2,0.0
202,9.901800794809932e-05,1,0.00014846001286653444,6,0,0,0,1.4988195983955226,6,0.0
203,2.285030952648446e-05,4,3.8066669965778065e-06,1,0,0,0,0.17022284566879356,5,0.0
204,0.0001142515476324223,3,0.0001199100103922009,2,0,0,0,1.0494830448466468,3,0.0
205,0.00010473058532972044,3,0.00011039334290075639,6,1,0,1,1.0540181813659157,8,0.125
206,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
207,9.901800794809932e-05,2,0.0,0,0,0,0,0.001008898403732675,2,0.0
208,0.0002075569781989005,21,0.00026075668926557973,23,0,0,0,1.2561903362367282,39,0.0
209,0.0001142515476324223,2,0.00012181334389048981,2,0,0,0,1.066127624983044,2,0.0
210,0.0001009222004086397,2,6.281000544353381e-05,1,0,0,0,0.6227344602380446,2,0.0
211,0.0001009222004086397,1,6.0906671945244904e-05,2,0,0,0,0.603893715425619,2,0.0
212,1.7137732144863347e-05,4,7.613333993155613e-06,2,0,0,0,0.447468027019674,5,0.0
213,1.7137732144863347e-05,4,1.713000148460013e-05,4,0,0,0,0.9995515268366946,8,0.0
214,1.7137732144863347e-05,3,1.3323334488022323e-05,3,0,0,0,0.7787181269098864,4,0.0
215,9.711381548755895e-05,2,2.855000247433355e-05,1,0,0,0,0.29471122320057547,2,0.0
216,1.3329347223782603e-05,3,0.0,0,0,0,0,0.007446378318590626,3,0.0
217,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
218,0.00018280247621187568,8,0.00010849000940246748,4,0,0,0,0.5937044246283246,8,0.0
219,0.00010282639286918007,3,0.00015607334685969007,3,0,0,0,1.5173304194016313,4,0.0
220,1.142515476324223e-05,1,3.8066669965778065e-06,1,0,0,0,0.3389687233561098,2,0.0
221,1.142515476324223e-05,1,7.613333993155613e-06,2,0,0,0,0.6692607736389057,2,0.0
222,3.8083849210807435e-06,1,1.1420000989733419e-05,1,0,0,0,2.947509322226102,2,0.0
223,7.616769842161487e-06,1,1.142000098973342e-05,2,0,0,0,1.4928527383041192,2,0.0
224,1.5233539684322974e-05,3,3.8066669965778065e-06,1,0,0,0,0.2547792014763549,4,0.0
225,7.616769842161487e-06,1,1.3323334488022323e-05,2,0,0,0,1.739501729685178,2,0.0
226,9.140123810593784e-05,1,3.997000346406696e-05,2,0,0,0,0.4379176095702106,2,0.0
227,0.0009121081885988381,129,0.0008526934072334287,130,2,0,2,0.9348670817605013,228,0.008771929824561403
228,1.142515476324223e-05,2,0.0,0,0,0,0,0.00867667307331396,2,0.0
229,3.8083849210807435e-06,1,1.9033334982889032e-05,2,0,0,0,4.895458192894239,2,0.0
230,9.520962302701858e-05,2,6.661667244011161e-05,1,0,0,0,0.6999993318743756,2,0.0
231,3.4275464289726694e-05,7,2.6646668976044647e-05,7,0,0,0,0.7780744065190136,14,0.0
232,1.142515476324223e-05,3,2.4743335477755744e-05,4,0,0,0,2.1555749999114866,6,0.0
233,0.0001808982837513353,3,7.613333993155613e-06,2,0,0,0,0.04261550901638706,4,0.0
234,3.8083849210807435e-06,1,7.613333993155613e-06,1,0,0,0,1.9735348868920333,2,0.0
235,0.0,0,1.3323334488022323e-05,2,0,0,0,134.23334488022326,2,0.0
236,1.7137732144863347e-05,2,1.713000148460013e-05,2,0,0,0,0.9995515268366946,2,0.0
237,1.142515476324223e-05,2,5.710000494866709e-06,1,0,0,0,0.5041147484975076,3,0.0
238,9.140123810593784e-05,2,5.9003338446956e-05,2,0,0,0,0.6459293848956189,3,0.0
239,0.00015995216668539123,3,0.000118006676893912,3,0,0,0,0.7379261358333876,3,0.0
240,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
241,7.616769842161487e-06,2,0.0,0,0,0,0,0.012958790017766002,2,0.0
242,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
243,1.142515476324223e-05,3,9.516667491444516e-06,2,0,0,0,0.8344067987803035,4,0.0
